Ticker,Date,Viajes_por_dia,Pasajeros_por_dia,Distancia_millas,borough,Tipo_de_taxi,Model,CO2_Emissions_lb_mill,FuelConsumption_City _L_mill,CO2_Trip_Lb,Fuel_Trip_Lt
AIMPEC,12/04/2022,104931,138562,669777.14,Manhattan,yellow,2021,1.05,8.99,703265.997,6021296.489
AIMPEC,12/04/2022,22,32,13.11,EWR,yellow,2021,1.05,8.99,13.766,117.859
AIMPEC,12/04/2022,142,150,752.2,Bronx,yellow,2021,1.05,8.99,789.81,6762.278
AIMPEC,13/04/2022,984,884,4969.53,Brooklyn,yellow,2021,1.05,8.99,5218.006,44676.075
AIMPEC,14/04/2022,982,1034,4657.06,Brooklyn,yellow,2021,1.05,8.99,4889.913,41866.969
AIMPEC,15/04/2022,29,61,43.85,EWR,yellow,2021,1.05,8.99,46.043,394.212
AIMPEC,16/04/2022,3,11,8.82,Manhattan,yellow,2021,1.05,8.99,9.261,79.292
AIMPEC,17/04/2022,7,6,83.11,Staten Island,yellow,2021,1.05,8.99,87.266,747.159
AIMPEC,18/04/2022,635,714,188701.23,Brooklyn,yellow,2021,1.05,8.99,198136.292,1696424.058
AIMPEC,18/04/2022,10259,14920,131457.5,Queens,yellow,2021,1.05,8.99,138030.375,1181802.925
AIMPEC,19/04/2022,18,38,1.05,EWR,yellow,2021,1.05,8.99,1.102,9.44
AIMPEC,19/04/2022,105928,142837,336497.13,Manhattan,yellow,2021,1.05,8.99,353321.986,3025109.199
AIMPEC,21/04/2022,114941,157248,340666.93,Manhattan,yellow,2021,1.05,8.99,357700.277,3062595.701
AIMPEC,22/04/2022,8,7,107.48,Staten Island,yellow,2021,1.05,8.99,112.854,966.245
AIMPEC,22/04/2022,32,52,22.03,EWR,yellow,2021,1.05,8.99,23.132,198.05
AIMPEC,24/04/2022,54,95,110.99,EWR,yellow,2021,1.05,8.99,116.54,997.8
AIMPEC,25/04/2022,165,177,655.97,Bronx,yellow,2021,1.05,8.99,688.768,5897.17
AIMPEC,25/04/2022,18,40,1.17,EWR,yellow,2021,1.05,8.99,1.228,10.518
AIMPEC,26/04/2022,125,125,624.88,Bronx,yellow,2021,1.05,8.99,656.124,5617.671
AIMPEC,26/04/2022,688,670,86954.19,Brooklyn,yellow,2021,1.05,8.99,91301.9,781718.168
AIMPEC,26/04/2022,15,20,0.2,EWR,yellow,2021,1.05,8.99,0.21,1.798
AIMPEC,28/04/2022,134,136,769.32,Bronx,yellow,2021,1.05,8.99,807.786,6916.187
AIMPEC,29/04/2022,9975,14555,126789.73,Queens,yellow,2021,1.05,8.99,133129.217,1139839.673
AIMPEC,01/05/2022,64,101,59.81,EWR,yellow,2021,1.05,8.99,62.801,537.692
AIMPEC,01/05/2022,86284,118769,437110.44,Manhattan,yellow,2021,1.05,8.99,458965.962,3929622.856
AIMPEC,02/05/2022,83293,106156,220953.67,Manhattan,yellow,2021,1.05,8.99,232001.354,1986373.493
AIMPEC,02/05/2022,5,5,57.95,Queens,yellow,2021,1.05,8.99,60.848,520.97
AIMPEC,02/05/2022,17,17,44.15,Manhattan,yellow,2021,1.05,8.99,46.358,396.908
AIMPEC,03/05/2022,10467,14596,130878.11,Queens,yellow,2021,1.05,8.99,137422.016,1176594.209
AIMPEC,04/05/2022,121,132,698.36,Bronx,yellow,2021,1.05,8.99,733.278,6278.256
AIMPEC,04/05/2022,112766,145221,454146.77,Manhattan,yellow,2021,1.05,8.99,476854.109,4082779.462
AIMPEC,05/05/2022,9617,13702,119324.42,Queens,yellow,2021,1.05,8.99,125290.641,1072726.536
AIMPEC,05/05/2022,122,140,588.32,Bronx,yellow,2021,1.05,8.99,617.736,5288.997
AIMPEC,06/05/2022,114948,150046,686324.32,Manhattan,yellow,2021,1.05,8.99,720640.536,6170055.637
AIMPEC,08/05/2022,6,6,70.24,Staten Island,yellow,2021,1.05,8.99,73.752,631.458
AIMPEC,08/05/2022,90532,127985,453161.52,Manhattan,yellow,2021,1.05,8.99,475819.596,4073922.065
AIMPEC,09/05/2022,94429,123991,653052.22,Manhattan,yellow,2021,1.05,8.99,685704.831,5870939.458
AIMPEC,11/05/2022,115095,149042,532327.62,Manhattan,yellow,2021,1.05,8.99,558944.001,4785625.304
AIMPEC,11/05/2022,9,9,94.1,Staten Island,yellow,2021,1.05,8.99,98.805,845.959
AIMPEC,12/05/2022,119679,156190,551947.26,Manhattan,yellow,2021,1.05,8.99,579544.623,4962005.867
AIMPEC,13/05/2022,1034,986,293807.39,Brooklyn,yellow,2021,1.05,8.99,308497.76,2641328.436
AIMPEC,13/05/2022,6,6,65.87,Staten Island,yellow,2021,1.05,8.99,69.164,592.171
AIMPEC,16/05/2022,10,11,131.94,Staten Island,yellow,2021,1.05,8.99,138.537,1186.141
AIMPEC,16/05/2022,696,575,162646.48,Brooklyn,yellow,2021,1.05,8.99,170778.804,1462191.855
AIMPEC,17/05/2022,11274,15828,141497.35,Queens,yellow,2021,1.05,8.99,148572.218,1272061.176
AIMPEC,18/05/2022,41,68,52.01,EWR,yellow,2021,1.05,8.99,54.61,467.57
AIMPEC,18/05/2022,112139,146469,391599.91,Manhattan,yellow,2021,1.05,8.99,411179.906,3520483.191
AIMPEC,19/05/2022,1020,886,457572.92,Brooklyn,yellow,2021,1.05,8.99,480451.566,4113580.551
AIMPEC,21/05/2022,8,9,80.6,Staten Island,yellow,2021,1.05,8.99,84.63,724.594
AIMPEC,21/05/2022,218,216,1158.7,Bronx,yellow,2021,1.05,8.99,1216.635,10416.713
AIMPEC,22/05/2022,1489,1254,7927.58,Brooklyn,yellow,2021,1.05,8.99,8323.959,71268.944
AIMPEC,22/05/2022,49,95,105.1,EWR,yellow,2021,1.05,8.99,110.355,944.849
AIMPEC,22/05/2022,87264,122443,458281.47,Manhattan,yellow,2021,1.05,8.99,481195.544,4119950.415
AIMPEC,23/05/2022,14,15,165.27,Staten Island,yellow,2021,1.05,8.99,173.534,1485.777
AIMPEC,23/05/2022,138,143,754.38,Bronx,yellow,2021,1.05,8.99,792.099,6781.876
AIMPEC,23/05/2022,772,710,125921.98,Brooklyn,yellow,2021,1.05,8.99,132218.079,1132038.6
AIMPEC,24/05/2022,793,784,3723.87,Brooklyn,yellow,2021,1.05,8.99,3910.064,33477.591
AIMPEC,24/05/2022,133,148,755.12,Bronx,yellow,2021,1.05,8.99,792.876,6788.529
AIMPEC,25/05/2022,810,761,211736.44,Brooklyn,yellow,2021,1.05,8.99,222323.262,1903510.596
AIMPEC,25/05/2022,24,39,48.78,EWR,yellow,2021,1.05,8.99,51.219,438.532
AIMPEC,28/05/2022,31,49,8.59,EWR,yellow,2021,1.05,8.99,9.02,77.224
AIMPEC,29/05/2022,1213,1197,6543.18,Brooklyn,yellow,2021,1.05,8.99,6870.339,58823.188
AIMPEC,29/05/2022,9197,13665,115631.61,Queens,yellow,2021,1.05,8.99,121413.191,1039528.174
AIMPEC,30/05/2022,95,101,483.45,Bronx,yellow,2021,1.05,8.99,507.622,4346.216
AIMPEC,30/05/2022,35,52,25.29,EWR,yellow,2021,1.05,8.99,26.554,227.357
AIMPEC,01/06/2022,711,656,292933.91,Brooklyn,yellow,2021,1.05,8.99,307580.606,2633475.851
AIMPEC,02/06/2022,149,159,749.53,Bronx,yellow,2021,1.05,8.99,787.006,6738.275
AIMPEC,02/06/2022,10633,15579,132399.24,Queens,yellow,2021,1.05,8.99,139019.202,1190269.168
AIMPEC,03/06/2022,111428,149028,351749.86,Manhattan,yellow,2021,1.05,8.99,369337.353,3162231.241
AIMPEC,04/06/2022,8644,12819,109350.76,Queens,yellow,2021,1.05,8.99,114818.298,983063.332
AIMPEC,04/06/2022,1153,1182,139140.53,Brooklyn,yellow,2021,1.05,8.99,146097.556,1250873.365
AIMPEC,05/06/2022,46,83,98.06,EWR,yellow,2021,1.05,8.99,102.963,881.559
AIMPEC,05/06/2022,7,6,95.82,Staten Island,yellow,2021,1.05,8.99,100.611,861.422
AIMPEC,08/06/2022,843,758,4199.54,Brooklyn,yellow,2021,1.05,8.99,4409.517,37753.865
AIMPEC,09/06/2022,13,15,68.28,Staten Island,yellow,2021,1.05,8.99,71.694,613.837
AIMPEC,10/06/2022,115348,155489,478610.15,Manhattan,yellow,2021,1.05,8.99,502540.658,4302705.249
AIMPEC,13/06/2022,103722,136975,321423.8,Manhattan,yellow,2021,1.05,8.99,337494.99,2889599.962
AIMPEC,14/06/2022,10808,15224,132804.09,Queens,yellow,2021,1.05,8.99,139444.294,1193908.769
AIMPEC,14/06/2022,22,44,0.78,EWR,yellow,2021,1.05,8.99,0.819,7.012
AIMPEC,14/06/2022,905,898,134310.07,Brooklyn,yellow,2021,1.05,8.99,141025.573,1207447.529
AIMPEC,16/06/2022,40,57,75.26,EWR,yellow,2021,1.05,8.99,79.023,676.587
AIMPEC,18/06/2022,1464,1322,147572.86,Brooklyn,yellow,2021,1.05,8.99,154951.503,1326680.011
AIMPEC,19/06/2022,10040,14445,128036.01,Queens,yellow,2021,1.05,8.99,134437.81,1151043.73
AIMPEC,21/06/2022,10638,14771,132257.75,Queens,yellow,2021,1.05,8.99,138870.638,1188997.172
AIMPEC,21/06/2022,142,146,804.14,Bronx,yellow,2021,1.05,8.99,844.347,7229.219
AIMPEC,22/06/2022,9463,13413,115727.3,Queens,yellow,2021,1.05,8.99,121513.665,1040388.427
AIMPEC,23/06/2022,153,178,825.76,Bronx,yellow,2021,1.05,8.99,867.048,7423.582
AIMPEC,23/06/2022,11083,15930,137263.57,Queens,yellow,2021,1.05,8.99,144126.749,1233999.494
AIMPEC,25/06/2022,12,12,104.4,Staten Island,yellow,2021,1.05,8.99,109.62,938.556
AIMPEC,25/06/2022,108251,154567,345373.24,Manhattan,yellow,2021,1.05,8.99,362641.902,3104905.428
AIMPEC,28/06/2022,27,46,18.65,EWR,yellow,2021,1.05,8.99,19.582,167.664
AIMPEC,28/06/2022,8,9,135.72,Staten Island,yellow,2021,1.05,8.99,142.506,1220.123
AIMPEC,29/06/2022,33,51,65.66,EWR,yellow,2021,1.05,8.99,68.943,590.283
AIMPEC,01/07/2022,20,26,45.98,Manhattan,yellow,2021,1.05,8.99,48.279,413.36
AIMPEC,02/07/2022,32,69,17.59,EWR,yellow,2021,1.05,8.99,18.47,158.134
AIMPEC,03/07/2022,65242,97062,206725.65,Manhattan,yellow,2021,1.05,8.99,217061.932,1858463.594
AIMPEC,03/07/2022,142,155,623.52,Bronx,yellow,2021,1.05,8.99,654.696,5605.445
AIMPEC,04/07/2022,10,10,110.3,Staten Island,yellow,2021,1.05,8.99,115.815,991.597
AIMPEC,04/07/2022,710,724,3748.87,Brooklyn,yellow,2021,1.05,8.99,3936.314,33702.341
AIMPEC,04/07/2022,8415,12633,109412.81,Queens,yellow,2021,1.05,8.99,114883.45,983621.162
AIMPEC,05/07/2022,81733,111229,250395.42,Manhattan,yellow,2021,1.05,8.99,262915.191,2251054.826
AIMPEC,06/07/2022,505,574,2376.89,Brooklyn,yellow,2021,1.05,8.99,2495.734,21368.241
AIMPEC,08/07/2022,145,154,678.53,Bronx,yellow,2021,1.05,8.99,712.456,6099.985
AIMPEC,10/07/2022,9815,14420,128496.3,Queens,yellow,2021,1.05,8.99,134921.115,1155181.737
AIMPEC,10/07/2022,7,7,115.5,Staten Island,yellow,2021,1.05,8.99,121.275,1038.345
AIMPEC,11/07/2022,84762,113809,550375.51,Manhattan,yellow,2021,1.05,8.99,577894.286,4947875.835
AIMPEC,11/07/2022,159,161,745.49,Bronx,yellow,2021,1.05,8.99,782.764,6701.955
AIMPEC,12/07/2022,134,145,667.74,Bronx,yellow,2021,1.05,8.99,701.127,6002.983
AIMPEC,12/07/2022,609,616,2764.52,Brooklyn,yellow,2021,1.05,8.99,2902.746,24853.035
AIMPEC,13/07/2022,9,9,94.4,Staten Island,yellow,2021,1.05,8.99,99.12,848.656
AIMPEC,13/07/2022,28,69,0.28,EWR,yellow,2021,1.05,8.99,0.294,2.517
AIMPEC,14/07/2022,160,174,871.87,Bronx,yellow,2021,1.05,8.99,915.464,7838.111
AIMPEC,15/07/2022,156,168,797.29,Bronx,yellow,2021,1.05,8.99,837.154,7167.637
AIMPEC,15/07/2022,10,12,100.68,Staten Island,yellow,2021,1.05,8.99,105.714,905.113
AIMPEC,19/07/2022,30,56,83.83,EWR,yellow,2021,1.05,8.99,88.022,753.632
AIMPEC,19/07/2022,7,6,51.73,Staten Island,yellow,2021,1.05,8.99,54.316,465.053
AIMPEC,20/07/2022,9560,14246,121055.34,Queens,yellow,2021,1.05,8.99,127108.107,1088287.507
AIMPEC,20/07/2022,32,58,0.04,EWR,yellow,2021,1.05,8.99,0.042,0.36
AIMPEC,21/07/2022,8,8,77.83,Staten Island,yellow,2021,1.05,8.99,81.722,699.692
AIMPEC,24/07/2022,79003,113898,493101.08,Manhattan,yellow,2021,1.05,8.99,517756.134,4432978.709
AIMPEC,24/07/2022,817,797,127611.2,Brooklyn,yellow,2021,1.05,8.99,133991.76,1147224.688
AIMPEC,26/07/2022,10290,15260,128535.8,Queens,yellow,2021,1.05,8.99,134962.59,1155536.842
AIMPEC,26/07/2022,11,12,86.85,Staten Island,yellow,2021,1.05,8.99,91.192,780.781
AIMPEC,26/07/2022,608,602,2926.23,Brooklyn,yellow,2021,1.05,8.99,3072.542,26306.808
AIMPEC,26/07/2022,98078,129440,568982.2,Manhattan,yellow,2021,1.05,8.99,597431.31,5115149.978
AIMPEC,28/07/2022,44,73,4.5,EWR,yellow,2021,1.05,8.99,4.725,40.455
AIMPEC,29/07/2022,710,728,136782.49,Brooklyn,yellow,2021,1.05,8.99,143621.614,1229674.585
AIMPEC,29/07/2022,18,21,110.35,Staten Island,yellow,2021,1.05,8.99,115.868,992.047
AIMPEC,31/07/2022,881,822,4561.17,Brooklyn,yellow,2021,1.05,8.99,4789.228,41004.918
AIMPEC,31/07/2022,21,28,50,Manhattan,yellow,2021,1.05,8.99,52.5,449.5
AIMPEC,01/08/2022,10718,15730,150514.48,Queens,yellow,2021,1.05,8.99,158040.204,1353125.175
AIMPEC,01/08/2022,160,172,735.39,Bronx,yellow,2021,1.05,8.99,772.16,6611.156
AIMPEC,03/08/2022,99801,132309,274216.63,Manhattan,yellow,2021,1.05,8.99,287927.462,2465207.504
AIMPEC,03/08/2022,8458,12590,105098.07,Queens,yellow,2021,1.05,8.99,110352.974,944831.649
AIMPEC,05/08/2022,34,53,47.64,EWR,yellow,2021,1.05,8.99,50.022,428.284
AIMPEC,06/08/2022,10,10,69.4,Staten Island,yellow,2021,1.05,8.99,72.87,623.906
AIMPEC,06/08/2022,8678,13244,110613.43,Queens,yellow,2021,1.05,8.99,116144.102,994414.736
AIMPEC,07/08/2022,111,129,546.81,Bronx,yellow,2021,1.05,8.99,574.151,4915.822
AIMPEC,08/08/2022,573,530,2865.21,Brooklyn,yellow,2021,1.05,8.99,3008.471,25758.238
AIMPEC,08/08/2022,139,151,611.84,Bronx,yellow,2021,1.05,8.99,642.432,5500.442
AIMPEC,09/08/2022,100435,134177,624241.57,Manhattan,yellow,2021,1.05,8.99,655453.648,5611931.714
AIMPEC,10/08/2022,17,36,17.73,EWR,yellow,2021,1.05,8.99,18.617,159.393
AIMPEC,13/08/2022,107,113,528.65,Bronx,yellow,2021,1.05,8.99,555.082,4752.564
AIMPEC,13/08/2022,89884,132666,404122.33,Manhattan,yellow,2021,1.05,8.99,424328.446,3633059.747
AIMPEC,14/08/2022,7,7,115,Staten Island,yellow,2021,1.05,8.99,120.75,1033.85
AIMPEC,15/08/2022,79817,108997,215961.86,Manhattan,yellow,2021,1.05,8.99,226759.953,1941497.121
AIMPEC,16/08/2022,9787,14574,121065.37,Queens,yellow,2021,1.05,8.99,127118.638,1088377.676
AIMPEC,16/08/2022,154,160,841.47,Bronx,yellow,2021,1.05,8.99,883.544,7564.815
AIMPEC,17/08/2022,161,192,902.85,Bronx,yellow,2021,1.05,8.99,947.993,8116.622
AIMPEC,17/08/2022,34,53,19.31,EWR,yellow,2021,1.05,8.99,20.276,173.597
AIMPEC,19/08/2022,29,48,17.14,EWR,yellow,2021,1.05,8.99,17.997,154.089
AIMPEC,19/08/2022,10042,15296,125112.02,Queens,yellow,2021,1.05,8.99,131367.621,1124757.06
AIMPEC,20/08/2022,89996,130892,614518.05,Manhattan,yellow,2021,1.05,8.99,645243.953,5524517.27
AIMPEC,21/08/2022,9,9,169.75,Staten Island,yellow,2021,1.05,8.99,178.238,1526.052
AIMPEC,22/08/2022,10722,15518,134087.97,Queens,yellow,2021,1.05,8.99,140792.368,1205450.85
AIMPEC,22/08/2022,78648,105592,460800.35,Manhattan,yellow,2021,1.05,8.99,483840.368,4142595.147
AIMPEC,23/08/2022,166,166,849.72,Bronx,yellow,2021,1.05,8.99,892.206,7638.983
AIMPEC,25/08/2022,96810,129898,724925.69,Manhattan,yellow,2021,1.05,8.99,761171.974,6517081.953
AIMPEC,27/08/2022,985,1009,4519.99,Brooklyn,yellow,2021,1.05,8.99,4745.99,40634.71
AIMPEC,27/08/2022,120,145,537.79,Bronx,yellow,2021,1.05,8.99,564.68,4834.732
AIMPEC,27/08/2022,20,23,127.91,Staten Island,yellow,2021,1.05,8.99,134.306,1149.911
AIMPEC,28/08/2022,12,12,129.7,Staten Island,yellow,2021,1.05,8.99,136.185,1166.003
AIMPEC,28/08/2022,74301,106940,219631.25,Manhattan,yellow,2021,1.05,8.99,230612.812,1974484.938
AIMPEC,29/08/2022,9,8,79.1,Staten Island,yellow,2021,1.05,8.99,83.055,711.109
AIMPEC,30/08/2022,10547,15603,129959,Queens,yellow,2021,1.05,8.99,136456.95,1168331.41
AIMPEC,30/08/2022,24,41,21.81,EWR,yellow,2021,1.05,8.99,22.901,196.072
AIMPEC,31/08/2022,1,2,2.81,Brooklyn,yellow,2021,1.05,8.99,2.951,25.262
AIMPEC,31/08/2022,44,87,130.61,Manhattan,yellow,2021,1.05,8.99,137.141,1174.184
AIMPEC,31/08/2022,700,774,3943.25,Brooklyn,yellow,2021,1.05,8.99,4140.413,35449.818
AIMPEC,01/09/2022,13,19,40.78,Manhattan,yellow,2021,1.05,8.99,42.819,366.612
AIMPEC,03/09/2022,11,11,139,Staten Island,yellow,2021,1.05,8.99,145.95,1249.61
AIMPEC,03/09/2022,23,36,1.07,EWR,yellow,2021,1.05,8.99,1.124,9.619
AIMPEC,05/09/2022,64996,93994,706890.76,Manhattan,yellow,2021,1.05,8.99,742235.298,6354947.932
AIMPEC,06/09/2022,7,7,78.2,Staten Island,yellow,2021,1.05,8.99,82.11,703.018
AIMPEC,06/09/2022,723,610,90924.18,Brooklyn,yellow,2021,1.05,8.99,95470.389,817408.378
AIMPEC,07/09/2022,10896,15673,261601.01,Queens,yellow,2021,1.05,8.99,274681.06,2351793.08
AIMPEC,07/09/2022,13,15,94.64,Staten Island,yellow,2021,1.05,8.99,99.372,850.814
AIMPEC,08/09/2022,948,953,4793.16,Brooklyn,yellow,2021,1.05,8.99,5032.818,43090.508
AIMPEC,08/09/2022,6,6,55.9,Staten Island,yellow,2021,1.05,8.99,58.695,502.541
AIMPEC,09/09/2022,940,958,201380.32,Brooklyn,yellow,2021,1.05,8.99,211449.336,1810409.077
AIMPEC,10/09/2022,105331,148357,796221.71,Manhattan,yellow,2021,1.05,8.99,836032.796,7158033.173
AIMPEC,10/09/2022,26,46,16.84,EWR,yellow,2021,1.05,8.99,17.682,151.392
AIMPEC,11/09/2022,119,134,615.92,Bronx,yellow,2021,1.05,8.99,646.716,5537.121
AIMPEC,12/09/2022,38,62,16.92,EWR,yellow,2021,1.05,8.99,17.766,152.111
AIMPEC,12/09/2022,96663,124828,911261.95,Manhattan,yellow,2021,1.05,8.99,956825.048,8192244.93
AIMPEC,13/09/2022,7,7,81.1,Staten Island,yellow,2021,1.05,8.99,85.155,729.089
AIMPEC,14/09/2022,168,174,9352.85,Bronx,yellow,2021,1.05,8.99,9820.492,84082.122
AIMPEC,15/09/2022,993,975,4890.11,Brooklyn,yellow,2021,1.05,8.99,5134.616,43962.089
AIMPEC,16/09/2022,1059,1060,5046.02,Brooklyn,yellow,2021,1.05,8.99,5298.321,45363.72
AIMPEC,16/09/2022,9,10,68.8,Staten Island,yellow,2021,1.05,8.99,72.24,618.512
AIMPEC,18/09/2022,8,0,50.99,Bronx,yellow,2021,1.05,8.99,53.54,458.4
AIMPEC,18/09/2022,3607,88,15621.9,Manhattan,yellow,2021,1.05,8.99,16402.995,140440.881
AIMPEC,24/09/2022,11,11,114.85,Staten Island,yellow,2021,1.05,8.99,120.592,1032.502
AIMPEC,25/09/2022,61,77,41.91,EWR,yellow,2021,1.05,8.99,44.006,376.771
AIMPEC,25/09/2022,5,5,66.1,Staten Island,yellow,2021,1.05,8.99,69.405,594.239
AIMPEC,26/09/2022,161,169,984.4,Bronx,yellow,2021,1.05,8.99,1033.62,8849.756
AIMPEC,26/09/2022,12173,16659,154097.67,Queens,yellow,2021,1.05,8.99,161802.554,1385338.053
AIMPEC,27/09/2022,159,160,832.27,Bronx,yellow,2021,1.05,8.99,873.884,7482.107
AIMPEC,28/09/2022,109759,141138,546541.37,Manhattan,yellow,2021,1.05,8.99,573868.438,4913406.916
AIMPEC,28/09/2022,10266,14310,136674.81,Queens,yellow,2021,1.05,8.99,143508.55,1228706.542
AIMPEC,28/09/2022,5,5,40.7,Staten Island,yellow,2021,1.05,8.99,42.735,365.893
AIMPEC,28/09/2022,147,157,623.83,Bronx,yellow,2021,1.05,8.99,655.022,5608.232
AIMPEC,29/09/2022,10450,14819,131072.12,Queens,yellow,2021,1.05,8.99,137625.726,1178338.359
AIMPEC,29/09/2022,168,169,791.97,Bronx,yellow,2021,1.05,8.99,831.569,7119.81
AIMPEC,29/09/2022,836,875,4089.01,Brooklyn,yellow,2021,1.05,8.99,4293.46,36760.2
AIMPEC,29/09/2022,34,59,0.15,EWR,yellow,2021,1.05,8.99,0.158,1.349
AIMPEC,30/09/2022,925,925,4571.45,Brooklyn,yellow,2021,1.05,8.99,4800.022,41097.336
AIMPEC,01/10/2022,1038,964,5069.93,Brooklyn,yellow,2021,1.05,8.99,5323.427,45578.671
AIMPEC,01/10/2022,2,6,12.02,Queens,yellow,2021,1.05,8.99,12.621,108.06
AIMPEC,01/10/2022,121,136,581.41,Bronx,yellow,2021,1.05,8.99,610.48,5226.876
AIMPEC,02/10/2022,910,889,78929.93,Brooklyn,yellow,2021,1.05,8.99,82876.426,709580.071
AIMPEC,02/10/2022,54,95,39.37,EWR,yellow,2021,1.05,8.99,41.338,353.936
AIMPEC,02/10/2022,11070,15594,140990.63,Queens,yellow,2021,1.05,8.99,148040.162,1267505.764
AIMPEC,03/10/2022,94797,120652,516555.93,Manhattan,yellow,2021,1.05,8.99,542383.726,4643837.811
AIMPEC,05/10/2022,26,44,22.25,EWR,yellow,2021,1.05,8.99,23.362,200.028
AIMPEC,06/10/2022,10861,15726,146672.4,Queens,yellow,2021,1.05,8.99,154006.02,1318584.876
AIMPEC,07/10/2022,5,6,105.61,Staten Island,yellow,2021,1.05,8.99,110.89,949.434
AIMPEC,07/10/2022,162,153,851.22,Bronx,yellow,2021,1.05,8.99,893.781,7652.468
AIMPEC,08/10/2022,1288,1306,181912.15,Brooklyn,yellow,2021,1.05,8.99,191007.758,1635390.228
AIMPEC,09/10/2022,11325,15902,144179.11,Queens,yellow,2021,1.05,8.99,151388.066,1296170.199
AIMPEC,10/10/2022,176,184,960.58,Bronx,yellow,2021,1.05,8.99,1008.609,8635.614
AIMPEC,10/10/2022,79672,108706,689802.6,Manhattan,yellow,2021,1.05,8.99,724292.73,6201325.374
AIMPEC,13/10/2022,167,172,728.21,Bronx,yellow,2021,1.05,8.99,764.621,6546.608
AIMPEC,14/10/2022,42,76,42.36,EWR,yellow,2021,1.05,8.99,44.478,380.816
AIMPEC,16/10/2022,10,11,122.94,Staten Island,yellow,2021,1.05,8.99,129.087,1105.231
AIMPEC,17/10/2022,649,656,187725.23,Brooklyn,yellow,2021,1.05,8.99,197111.491,1687649.818
AIMPEC,17/10/2022,127,129,780.38,Bronx,yellow,2021,1.05,8.99,819.399,7015.616
AIMPEC,19/10/2022,29,46,30.99,EWR,yellow,2021,1.05,8.99,32.54,278.6
AIMPEC,20/10/2022,864,907,4645.72,Brooklyn,yellow,2021,1.05,8.99,4878.006,41765.023
AIMPEC,20/10/2022,11267,16273,139687.68,Queens,yellow,2021,1.05,8.99,146672.064,1255792.243
AIMPEC,22/10/2022,10,9,75.59,Staten Island,yellow,2021,1.05,8.99,79.37,679.554
AIMPEC,22/10/2022,9014,13544,115678.51,Queens,yellow,2021,1.05,8.99,121462.436,1039949.805
AIMPEC,22/10/2022,1227,1330,5906.62,Brooklyn,yellow,2021,1.05,8.99,6201.951,53100.514
AIMPEC,24/10/2022,1,1,0,Brooklyn,yellow,2021,1.05,8.99,0,0
AIMPEC,24/10/2022,627,570,3612.49,Brooklyn,yellow,2021,1.05,8.99,3793.114,32476.285
AIMPEC,24/10/2022,11216,15544,141002.78,Queens,yellow,2021,1.05,8.99,148052.919,1267614.992
AIMPEC,24/10/2022,11,14,97.03,Staten Island,yellow,2021,1.05,8.99,101.882,872.3
AIMPEC,25/10/2022,1,1,0.02,EWR,yellow,2021,1.05,8.99,0.021,0.18
AIMPEC,25/10/2022,109678,140354,600048.57,Manhattan,yellow,2021,1.05,8.99,630050.998,5394436.644
AIMPEC,26/10/2022,11308,15898,142532.68,Queens,yellow,2021,1.05,8.99,149659.314,1281368.793
AIMPEC,26/10/2022,133,138,636.86,Bronx,yellow,2021,1.05,8.99,668.703,5725.371
AIMPEC,27/10/2022,11311,16232,141165.48,Queens,yellow,2021,1.05,8.99,148223.754,1269077.665
AIMPEC,28/10/2022,927,930,4444.58,Brooklyn,yellow,2021,1.05,8.99,4666.809,39956.774
AIMPEC,29/10/2022,1684,1474,8704.28,Brooklyn,yellow,2021,1.05,8.99,9139.494,78251.477
AIMPEC,30/10/2022,46,77,18.46,EWR,yellow,2021,1.05,8.99,19.383,165.955
AIMPEC,31/10/2022,24,43,0.66,EWR,yellow,2021,1.05,8.99,0.693,5.933
AIMPEC,02/11/2022,154,164,948.01,Bronx,yellow,2021,1.05,8.99,995.411,8522.61
AIMPEC,03/11/2022,10,10,83.49,Staten Island,yellow,2021,1.05,8.99,87.664,750.575
AIMPEC,03/11/2022,821,818,184348.76,Brooklyn,yellow,2021,1.05,8.99,193566.198,1657295.352
AIMPEC,03/11/2022,168,172,810.89,Bronx,yellow,2021,1.05,8.99,851.435,7289.901
AIMPEC,05/11/2022,89,117,356.28,Bronx,yellow,2021,1.05,8.99,374.094,3202.957
AIMPEC,05/11/2022,25,49,0.01,EWR,yellow,2021,1.05,8.99,0.01,0.09
AIMPEC,05/11/2022,118649,168982,714004.03,Manhattan,yellow,2021,1.05,8.99,749704.232,6418896.23
AIMPEC,05/11/2022,8767,12410,111682.82,Queens,yellow,2021,1.05,8.99,117266.961,1004028.552
AIMPEC,06/11/2022,7,8,40.92,Staten Island,yellow,2021,1.05,8.99,42.966,367.871
AIMPEC,06/11/2022,925,975,4480.15,Brooklyn,yellow,2021,1.05,8.99,4704.158,40276.548
AIMPEC,07/11/2022,131,133,616.29,Bronx,yellow,2021,1.05,8.99,647.104,5540.447
AIMPEC,07/11/2022,11898,16187,145867.53,Queens,yellow,2021,1.05,8.99,153160.906,1311349.095
AIMPEC,07/11/2022,13,14,66.18,Staten Island,yellow,2021,1.05,8.99,69.489,594.958
AIMPEC,07/11/2022,32,50,0.66,EWR,yellow,2021,1.05,8.99,0.693,5.933
AIMPEC,08/11/2022,108440,137496,266179.18,Manhattan,yellow,2021,1.05,8.99,279488.139,2392950.828
AIMPEC,08/11/2022,139,137,667.37,Bronx,yellow,2021,1.05,8.99,700.738,5999.656
