Fecha,Pasajeros por dia,Viajes por dia,Tarifario por dia,Total recaudado por dia,Pago con tarjeta,Pago con efectivo,Tipo de Taxi
2020-05-24,2,2,21.5,30.1,0,0,yellow
2020-05-24,1,1,8.5,14.75,0,1,yellow
2020-05-24,9430,7982,108793.76,147413.6,849,4516,yellow
2020-05-24,9,2,18.5,31.32,0,2,yellow
2020-05-24,2,2,13.0,22.36,0,2,yellow
2020-05-25,8987,7664,106625.46,143258.37,981,4173,yellow
2020-05-26,1,1,22.0,29.85,0,1,yellow
2020-05-26,15432,13078,168956.7,233594.71,1410,7162,yellow
2020-05-27,16967,14262,186817.64,256382.97,1721,7696,yellow
2020-05-28,2,2,19.0,28.76,0,1,yellow
2020-05-28,15989,13584,177592.32,244473.14,1487,7590,yellow
2020-05-28,2,2,0.0,0.0,0,0,yellow
2020-05-29,18273,15173,198314.25,273984.3,1717,8449,yellow
2020-05-29,9,3,27.0,45.92,0,3,yellow
2020-05-30,14115,11331,150404.78,205065.64,1189,6359,yellow
2020-05-31,4,4,72.0,86.89,0,1,yellow
2020-05-31,10686,8822,122094.61,165935.26,833,5015,yellow
2020-06-01,17701,14670,196984.28,269423.99,1456,8026,yellow
2020-06-02,17948,14958,204668.34,280816.59,1623,8354,yellow
2020-06-03,17248,14986,199864.83,273971.01,1941,8073,yellow
2020-06-03,2,2,22.0,34.32,0,2,yellow
2020-06-03,5,4,41.5,72.27,0,4,yellow
2020-06-04,18377,15836,212434.51,293198.29,1968,8754,yellow
2020-06-05,2,2,12.0,20.96,0,1,yellow
2020-06-05,19043,16499,230955.12,317784.35,2026,9137,yellow
2020-06-06,14821,12131,177686.53,240384.62,1429,7026,yellow
2020-06-07,11630,9904,146235.4,197020.64,1192,5605,yellow
2020-06-07,1,1,29.5,32.3,0,1,yellow
2020-06-07,14,4,37.5,54.7,0,2,yellow
2020-06-08,20578,16974,220905.98,306094.73,1667,9434,yellow
2020-06-09,21425,17721,228982.52,318471.79,1768,10067,yellow
2020-06-10,21148,18018,229213.78,320120.61,1727,10383,yellow
2020-06-11,21601,17823,229353.68,319815.55,1725,10322,yellow
2020-06-12,24309,20108,264646.62,367849.27,1991,11614,yellow
2020-06-13,17578,14080,186929.51,256046.36000000002,1478,8078,yellow
2020-06-13,5,5,30.0,56.94,0,4,yellow
2020-06-14,12956,10891,159054.26,215305.2,1140,6357,yellow
2020-06-14,7,2,22.0,27.1,0,0,yellow
2020-06-14,2,2,29.0,34.1,0,0,yellow
2020-06-15,22065,18284,258223.89,352692.91000000003,1717,10507,yellow
2020-06-15,1,1,43.0,46.31,0,1,yellow
2020-06-16,4,4,36.5,55.86,0,3,yellow
2020-06-16,23952,19667,272392.23,373658.31,1859,11343,yellow
2020-06-17,24190,19975,271663.49,375245.37,1805,11658,yellow
2020-06-18,24836,20301,279024.95,385202.99,1771,12036,yellow
2020-06-19,1,1,22.0,25.3,0,0,yellow
2020-06-19,27313,22290,312022.42,430451.43,2094,13400,yellow
2020-06-20,18812,14803,210164.61,284458.43,1335,8748,yellow
2020-06-21,16200,12830,198718.57,266323.2,1143,7788,yellow
2020-06-22,29581,23092,304087.47,425258.28,1699,13866,yellow
2020-06-23,30757,24666,328937.34,457213.87,2024,14938,yellow
2020-06-24,31400,24942,334009.29,465589.97000000003,1955,15076,yellow
2020-06-24,4,3,31.5,46.46,0,2,yellow
2020-06-25,32407,25704,347071.38,483005.34,1993,15489,yellow
2020-06-26,3,3,19.5,35.46,0,3,yellow
2020-06-26,33747,26225,358779.96,498288.69,2022,16033,yellow
2020-06-27,22189,17215,233491.26,319776.9,1297,10435,yellow
2020-06-28,19583,15199,212979.32,291909.91,1071,9546,yellow
2020-06-28,4,1,45.0,65.3,0,1,yellow
2020-06-28,7,2,15.0,23.76,0,1,yellow
2020-06-29,31985,24843,332136.02,462849.67,1806,15155,yellow
2020-06-30,31420,25153,339149.8,470611.95,1996,15331,yellow
2020-06-30,6,6,90.5,116.8,0,2,yellow
2020-07-01,5,2,34.0,55.72,0,2,yellow
2020-07-01,32165,25523,345909.87,478577.0,2007,15280,yellow
2020-07-02,34717,27359,379152.96,524215.79,2155,16575,yellow
2020-07-03,26353,20377,277800.95,376918.38,1650,11522,yellow
2020-07-04,5,5,32.0,55.52,0,3,yellow
2020-07-04,18227,14476,211106.16,282386.85,1502,8101,yellow
2020-07-05,18675,14450,221052.89,296498.84,1252,8487,yellow
2020-07-06,30976,24504,333079.05,462457.21,1944,14636,yellow
2020-07-07,33761,26050,342447.6,477695.35000000003,1662,16042,yellow
2020-07-08,33910,27038,362272.11,502936.66000000003,2196,16556,yellow
2020-07-08,1,1,5.0,6.3,0,0,yellow
2020-07-09,36747,28953,386928.17,537726.42,2181,17620,yellow
2020-07-10,29755,24093,328629.73,451858.88,2290,14231,yellow
2020-07-10,5,5,34.0,66.6,0,5,yellow
2020-07-11,8,2,9.0,17.6,0,1,yellow
2020-07-11,23785,18583,245792.03,338396.83,1385,11307,yellow
2020-07-12,22066,17086,249145.4,337745.72000000003,1342,10530,yellow
2020-07-13,33380,25869,339223.06,474230.32,1833,15603,yellow
2020-07-14,35519,28472,376605.12,523197.47000000003,2251,17444,yellow
2020-07-15,1,1,11.0,17.76,0,1,yellow
2020-07-15,36626,29303,395477.98,549143.8200000001,2407,18154,yellow
2020-07-16,36546,29279,393052.81,546264.4400000001,2312,17948,yellow
2020-07-17,35161,27890,375915.85,522435.93,2321,17144,yellow
2020-07-18,2,2,26.0,36.86,0,1,yellow
2020-07-18,27666,21798,299995.03,409622.21,1857,13294,yellow
2020-07-19,21839,17010,248385.12,336183.13,1321,10527,yellow
2020-07-19,6,1,9.0,15.36,0,1,yellow
2020-07-20,34438,27104,358785.1,501063.06,2060,16772,yellow
2020-07-21,37593,29470,379851.26,533834.83,2221,18409,yellow
2020-07-22,39211,31478,412340.53,578791.46,2601,19615,yellow
2020-07-23,37708,30117,390328.43,547286.71,2334,18778,yellow
2020-07-24,36802,29194,392515.89,545677.86,2384,18145,yellow
2020-07-25,1,1,9.0,12.8,0,0,yellow
2020-07-25,31837,24142,324162.47,445492.35,1782,14995,yellow
2020-07-26,22661,17541,252306.48,342847.83,1274,10910,yellow
2020-07-27,36798,28731,368798.58,517225.60000000003,2026,17657,yellow
2020-07-28,41345,31953,406235.58,571880.53,2259,20191,yellow
2020-07-29,43669,34146,439332.59,618547.17,2553,21642,yellow
2020-07-30,43490,33873,434406.51,611412.35,2383,21393,yellow
2020-07-31,1,1,5.0,9.3,0,0,yellow
2020-07-31,43224,34540,485083.87,670111.43,3102,21490,yellow
2020-07-31,20,14,192.5,271.83,0,10,yellow
2020-08-01,36583,27644,373199.18,513123.56,1976,17167,yellow
2020-08-01,2,2,31.5,42.760000000000005,0,1,yellow
2020-08-02,25352,19455,271532.98,371610.19,1225,12304,yellow
2020-08-03,41838,32429,417722.66,585021.11,2411,19559,yellow
2020-08-04,33558,26186,348962.74,485096.0,1983,16194,yellow
2020-08-05,46716,35980,470506.44,659380.25,2353,22611,yellow
2020-08-06,2,2,27.5,42.12,0,2,yellow
2020-08-06,46554,36491,468748.7,659385.08,2472,23109,yellow
2020-08-07,46554,35530,462920.77,650582.15,2453,22305,yellow
2020-08-08,36309,26838,345683.08,480312.34,1710,16821,yellow
2020-08-08,1,1,8.0,9.8,0,0,yellow
2020-08-09,28520,21514,300502.06,411570.84,1322,13592,yellow
2020-08-10,42164,32457,418303.85,586155.74,2283,19826,yellow
2020-08-11,46701,35234,442558.1,625879.51,2386,22160,yellow
2020-08-12,47335,36876,471592.38,664771.17,2465,23672,yellow
2020-08-13,46427,35772,462539.17,650799.6900000001,2547,22884,yellow
2020-08-14,47663,36994,678155.75,873576.28,2658,23477,yellow
2020-08-15,40317,29442,390604.42,541175.04,1849,18517,yellow
2020-08-16,24982,19068,273809.42,373407.91000000003,1174,12099,yellow
2020-08-17,42885,32680,434636.33,606449.71,2472,20209,yellow
2020-08-18,47783,36726,482366.59,677225.09,2917,22979,yellow
2020-08-19,47282,36612,475740.55,669648.39,2843,23326,yellow
2020-08-20,49950,38725,505323.02,713040.31,2897,24808,yellow
2020-08-21,50473,38423,507791.97,711879.5,3033,24248,yellow
2020-08-22,41964,30751,398973.68,557378.5,1939,19654,yellow
2020-08-23,31206,23241,322440.05,445292.16000000003,1465,15016,yellow
2020-08-24,44975,34475,449817.06,632366.47,2793,21358,yellow
2020-08-25,50278,38696,493493.67,699271.5,2838,24916,yellow
2020-08-26,51431,39507,515179.1,726442.95,2962,25437,yellow
2020-08-27,1,1,5.5,11.16,0,1,yellow
2020-08-27,49692,38536,504511.58,711457.55,2800,24786,yellow
2020-08-28,51313,39866,520781.75,735738.35,2961,25540,yellow
2020-08-29,1,1,0.0,0.0,0,0,yellow
2020-08-29,38095,28032,363463.68,507458.49,1716,18317,yellow
2020-08-30,36047,27078,379917.41,522719.65,1656,17701,yellow
2020-08-31,47035,36012,462895.73,657048.63,2680,22610,yellow
2020-08-31,11,7,116.5,166.20000000000002,0,3,yellow
2020-09-01,1,1,52.0,61.42,0,0,yellow
2020-09-01,51652,39687,486159.31,698650.51,2627,25446,yellow
2020-09-02,53662,41529,496843.4,718119.26,2694,26953,yellow
2020-09-03,56076,43060,525707.81,755575.54,2768,27670,yellow
2020-09-04,55589,41981,523041.95,748991.65,2787,26882,yellow
2020-09-05,43422,30987,385672.31,542577.22,1594,19402,yellow
2020-09-06,35233,25360,330441.45,460548.33,1338,15944,yellow
2020-09-07,34368,25354,338162.5,474922.67,1328,16625,yellow
2020-09-08,57436,43457,539335.02,770932.8200000001,3021,27884,yellow
2020-09-09,62442,47655,587127.67,841911.03,3358,31217,yellow
2020-09-10,62263,48295,582133.5,843154.25,3370,32577,yellow
2020-09-11,65873,50521,624814.92,898944.61,3598,33802,yellow
2020-09-12,57206,41372,494532.65,709475.01,2159,28069,yellow
2020-09-13,40661,29470,375500.47,530360.97,1532,20025,yellow
2020-09-14,57949,44628,554696.16,793992.22,3573,28726,yellow
2020-09-15,64599,49742,602977.0,871240.01,3631,33373,yellow
2020-09-16,65639,51389,613209.28,891737.41,3793,34788,yellow
2020-09-17,69333,53075,645421.76,935844.28,3649,36116,yellow
2020-09-18,71410,54215,666910.2,963409.41,3875,36712,yellow
2020-09-19,62002,43830,521189.07,748325.67,2167,30230,yellow
2020-09-20,46799,33836,429162.71,608827.23,1798,23263,yellow
2020-09-20,3,3,20.5,33.760000000000005,0,2,yellow
2020-09-21,59927,46215,566896.87,817487.35,3714,30163,yellow
2020-09-22,66724,51190,615276.12,891119.12,3937,34308,yellow
2020-09-23,71312,54777,659671.75,956533.33,4008,36903,yellow
2020-09-24,72714,56284,689332.41,998237.93,3909,38421,yellow
2020-09-25,77479,58829,734088.76,1058585.8,4249,39872,yellow
2020-09-26,67113,47145,558240.36,804443.6,2364,32674,yellow
2020-09-27,48904,35557,442084.94,629235.7,2017,24193,yellow
2020-09-28,53493,41203,505635.92,727715.0700000001,3541,26423,yellow
2020-09-29,70167,54054,654205.56,947922.6,3855,36762,yellow
2020-09-30,19,10,181.0,231.16,0,6,yellow
2020-09-30,73680,56186,681573.52,989597.28,3927,38478,yellow
2020-10-01,17,15,197.5,273.31,0,11,yellow
2020-10-01,79616,60592,758534.03,1092324.69,4217,41183,yellow
2020-10-02,78009,59080,728078.01,1051500.91,3930,40412,yellow
2020-10-02,14,14,157.5,234.45000000000002,0,10,yellow
2020-10-03,15,15,175.5,253.31,0,12,yellow
2020-10-03,69806,49246,587105.73,845156.17,2426,34221,yellow
2020-10-04,47821,34482,433356.22,616201.72,1988,23556,yellow
2020-10-04,12,12,124.0,190.84,0,10,yellow
2020-10-05,62140,47726,586491.86,843538.47,3624,31304,yellow
2020-10-05,18,18,176.0,264.3,0,13,yellow
2020-10-06,70439,54156,651664.66,944749.26,3987,36520,yellow
2020-10-06,25,25,226.5,339.68,0,17,yellow
2020-10-07,74941,57134,1684110.31,1996223.68,4080,39202,yellow
2020-10-07,20,19,199.0,301.8,0,17,yellow
2020-10-08,78817,59721,730696.71,1062578.01,3935,41166,yellow
2020-10-09,77198,58173,718827.52,1040776.13,3942,39736,yellow
2020-10-10,67976,48185,580200.33,834082.54,2347,33414,yellow
2020-10-11,1,1,14.0,21.36,0,1,yellow
2020-10-11,47987,34442,435372.86,619044.92,1774,23817,yellow
2020-10-12,56388,42638,507177.9,727573.91,2779,28862,yellow
2020-10-13,71264,54557,662352.18,959934.47,3888,37396,yellow
2020-10-14,77809,59294,715310.29,1041689.83,4109,41124,yellow
2020-10-15,83207,62948,779116.93,1130602.71,4169,43767,yellow
2020-10-16,75995,58372,698637.38,1018558.72,3991,40527,yellow
2020-10-17,74512,52077,606510.61,881821.91,2190,37239,yellow
2020-10-18,53964,38795,477607.33,687100.81,1621,27635,yellow
2020-10-19,66505,51191,622768.6,900313.41,3873,34126,yellow
2020-10-20,74642,57412,681278.31,994396.26,4084,39740,yellow
2020-10-21,77521,59138,705699.37,1031098.12,3973,41430,yellow
2020-10-22,81948,62159,757600.28,1104202.43,3991,43643,yellow
2020-10-23,81802,61789,742256.22,1086117.84,3988,43448,yellow
2020-10-24,75712,53349,618102.67,902594.96,2387,38404,yellow
2020-10-25,54854,39439,480160.71,689627.08,1860,27914,yellow
2020-10-26,69626,53401,636198.32,925296.25,3793,36508,yellow
2020-10-27,78046,59660,700878.04,1027238.56,3975,41606,yellow
2020-10-28,82299,62978,742477.82,1088016.28,4148,44173,yellow
2020-10-29,85427,64845,764443.31,1123806.52,4092,46195,yellow
2020-10-30,87900,66249,776147.04,1139265.55,4240,46650,yellow
2020-10-31,103,48,617.0,917.77,0,35,yellow
2020-10-31,82908,57872,656378.85,958764.76,2512,41675,yellow
2020-11-01,58587,42852,520823.0,748958.7,2030,30530,yellow
2020-11-01,14,8,176.0,236.49,0,8,yellow
2020-11-01,3,3,40.5,51.86,0,1,yellow
2020-11-02,1,1,67.5,74.42,0,0,yellow
2020-11-02,72527,55256,669310.58,969138.4400000001,4096,37398,yellow
2020-11-03,63151,49758,578182.99,832637.97,3999,33465,yellow
2020-11-04,62987,49178,588195.83,853331.8200000001,3918,32977,yellow
2020-11-05,74348,57466,691268.93,1006652.51,4030,39760,yellow
2020-11-06,80861,60808,730514.89,1065056.8900000001,4258,42171,yellow
2020-11-07,77861,55121,648317.4,944065.55,2547,39857,yellow
2020-11-08,58357,41848,519291.87,743685.5700000001,2085,29644,yellow
2020-11-09,67181,51950,624054.07,905998.26,3929,34941,yellow
2020-11-10,80502,62154,745679.32,1086438.93,4282,43423,yellow
2020-11-11,76647,58527,664547.54,969204.75,3629,41521,yellow
2020-11-12,80786,62237,729582.46,1072043.52,4108,44113,yellow
2020-11-13,82232,63099,738978.32,1084429.85,4115,44600,yellow
2020-11-14,73322,52007,595284.36,868885.31,2361,37436,yellow
2020-11-15,47745,34895,423526.78,607779.86,1782,24778,yellow
2020-11-16,67866,52148,633187.72,917667.24,3805,35515,yellow
2020-11-17,77106,59506,856259.68,1184245.23,4031,41543,yellow
2020-11-18,79681,62063,732638.51,1073392.3,4067,43796,yellow
2020-11-19,79135,61125,731878.79,1071082.6300000001,4062,43010,yellow
2020-11-20,6,1,17.5,26.16,0,1,yellow
2020-11-20,80818,61902,746149.71,1089225.36,4072,43181,yellow
2020-11-21,68263,48758,572986.19,831694.96,2277,34820,yellow
2020-11-22,45177,32720,392203.93,562613.71,1852,22880,yellow
2020-11-23,67350,52550,622156.65,906678.28,3900,35552,yellow
2020-11-24,73410,56335,675978.46,982336.41,4118,38132,yellow
2020-11-25,67103,51859,621442.95,901035.34,3979,34540,yellow
2020-11-26,32718,24923,314109.02,440153.16000000003,2074,15442,yellow
2020-11-27,46656,34264,407652.58,591213.99,2383,22044,yellow
2020-11-28,49838,35806,436512.71,627019.64,1994,24414,yellow
2020-11-29,44332,31811,413551.09,587104.3,1640,22116,yellow
2020-11-30,58901,45962,559909.89,811207.6900000001,3626,31102,yellow
2020-11-30,19,14,171.5,256.48,0,8,yellow
2020-12-01,71525,54834,659365.88,958760.08,3859,37256,yellow
2020-12-01,16,16,151.0,244.13,0,14,yellow
2020-12-02,18,18,167.5,263.62,0,13,yellow
2020-12-02,73476,55885,649573.92,953008.3,3816,38474,yellow
2020-12-03,74471,56776,662192.52,972789.27,3819,39063,yellow
2020-12-04,1,1,6.5,11.76,0,1,yellow
2020-12-04,75260,57389,662656.01,975606.35,3859,40067,yellow
2020-12-05,59983,42775,471894.28,694815.67,1889,30820,yellow
2020-12-06,51572,37198,439121.44,633021.45,1839,26242,yellow
2020-12-07,65136,50664,587349.3,859068.09,3782,34163,yellow
2020-12-07,11,11,114.82,189.77,0,9,yellow
2020-12-08,74208,56720,654570.14,960972.97,3952,38959,yellow
2020-12-09,75150,57622,664841.35,977819.98,4067,40181,yellow
2020-12-10,77625,59288,702288.59,1027910.85,4059,41279,yellow
2020-12-11,80751,61194,718027.59,1055159.1300000001,4165,42619,yellow
2020-12-12,65670,46618,524853.29,766202.9400000001,2221,33059,yellow
2020-12-13,54176,38726,464550.06,668174.03,2003,27136,yellow
2020-12-14,66186,51467,604642.24,880811.9500000001,3857,34963,yellow
2020-12-15,78888,60886,722632.4,1054549.46,4180,41999,yellow
2020-12-16,65259,50672,567454.8,834623.99,3277,34743,yellow
2020-12-17,34303,26421,306119.4,453362.53,1784,18355,yellow
2020-12-18,76911,59318,733528.65,1067838.33,3784,41698,yellow
2020-12-19,61031,44091,524263.85,754888.6,2379,30679,yellow
2020-12-20,43407,31681,393090.08,558719.59,1889,21546,yellow
2020-12-21,66387,51526,641189.88,921497.86,4048,33998,yellow
2020-12-22,72337,56169,693674.75,999872.16,4144,37287,yellow
2020-12-23,73489,56755,720973.75,1029525.0,4327,37280,yellow
2020-12-24,58854,44483,514221.81,744630.6,3042,28194,yellow
2020-12-25,25673,19110,253318.12,351596.08,1719,10955,yellow
2020-12-25,2,2,17.5,28.92,0,2,yellow
2020-12-26,39778,28407,746402.5700000001,891116.25,1761,18017,yellow
2020-12-27,35541,25892,356969.84,496769.77,1758,16718,yellow
2020-12-28,53887,40985,522637.16,746609.81,3424,25977,yellow
2020-12-29,60283,45866,559396.52,807905.66,3607,29771,yellow
2020-12-30,63009,47650,592524.11,851794.34,3741,30835,yellow
2020-12-31,17,16,255.0,339.58,0,8,yellow
2020-12-31,59462,44795,540712.44,776708.68,3405,27984,yellow
2021-01-01,35080,24827,335898.16,467086.16000000003,1860,15308,yellow
2021-01-01,5,3,28.5,32.3,0,0,yellow
2021-01-02,48178,34309,463248.33,650303.53,2012,22866,yellow
2021-01-02,3,3,32.0,47.760000000000005,0,1,yellow
2021-01-02,2,2,24.0,38.25,0,2,yellow
2021-01-03,35518,26345,389621.43,538830.02,1770,17682,yellow
2021-01-04,57239,44545,581374.73,825588.0700000001,3665,28683,yellow
2021-01-05,60444,46880,578827.35,830567.6,3813,30658,yellow
2021-01-06,63460,49547,594061.99,859778.3200000001,3813,33036,yellow
2021-01-07,64816,50290,614198.51,886008.23,3978,33437,yellow
2021-01-08,65307,50477,598726.43,871206.52,3953,33928,yellow
2021-01-09,54651,39911,486481.31,695909.55,2401,27522,yellow
2021-01-10,41012,29855,394522.51,556351.0,1774,20890,yellow
2021-01-11,59907,46849,566404.78,816635.16,3803,31061,yellow
2021-01-12,63871,50133,599169.33,868226.91,4046,33629,yellow
2021-01-13,65570,51306,598534.45,873117.08,4161,34942,yellow
2021-01-14,68554,53051,638710.7,925183.8200000001,4072,36083,yellow
2021-01-15,68431,53024,637966.76,924665.2000000001,4214,35936,yellow
2021-01-15,2,2,14.5,26.79,0,2,yellow
2021-01-16,53363,38723,466008.13,668848.28,2249,26899,yellow
2021-01-17,43792,31985,406864.38,576767.92,1937,22375,yellow
2021-01-18,48353,37092,456433.47,653267.58,2546,25695,yellow
2021-01-19,66008,51149,610072.22,889278.46,3832,34959,yellow
2021-01-20,64390,49437,568852.46,836173.93,3532,34229,yellow
2021-01-20,1,1,8.0,14.76,0,1,yellow
2021-01-21,69043,53280,637643.65,929307.27,3537,37176,yellow
2021-01-22,70569,54285,636711.91,933129.18,3965,37608,yellow
2021-01-23,58001,42054,480034.68,698308.62,2164,29887,yellow
2021-01-24,42477,31033,388791.41,554128.97,1847,21962,yellow
2021-01-25,60361,47423,566675.78,821057.0700000001,3788,31987,yellow
2021-01-26,60925,47818,549580.62,805651.51,3682,32887,yellow
2021-01-27,66532,52655,609776.04,894418.64,3889,36425,yellow
2021-01-28,72893,56444,652826.53,959114.49,4055,39084,yellow
2021-01-29,70458,54602,631737.62,929731.06,3829,38075,yellow
2021-01-30,53511,39233,453878.73,657641.24,2201,27665,yellow
2021-01-31,41869,31183,375641.51,539195.22,1964,21890,yellow
2021-01-31,18,8,118.0,170.86,0,4,yellow
2021-02-01,7617,6803,96723.6,130119.42,1191,3448,yellow
2021-02-01,5,3,20.5,32.94,0,2,yellow
2021-02-02,2,2,20.0,29.66,0,1,yellow
2021-02-02,38706,29178,346104.96,502990.39,2088,19798,yellow
2021-02-03,71532,55440,694361.9,1001227.8,3970,38797,yellow
2021-02-04,75276,59326,785200.05,1117201.95,4866,40740,yellow
2021-02-05,74504,57770,723181.52,1041396.58,4607,39891,yellow
2021-02-06,69275,49987,586649.59,849422.04,2886,35620,yellow
2021-02-06,2,2,21.0,31.36,0,1,yellow
2021-02-07,36600,27488,337483.93,486237.38,2040,19539,yellow
2021-02-08,66130,51729,635591.18,916848.29,4000,35150,yellow
2021-02-09,67116,52733,638305.04,923042.66,4131,36374,yellow
2021-02-10,2,2,13.0,25.92,0,2,yellow
2021-02-10,73253,57855,721448.84,1036861.0,4644,39910,yellow
2021-02-11,75053,58625,705992.05,1029083.96,4351,40745,yellow
2021-02-12,82944,63611,777467.41,1131851.31,4688,44335,yellow
2021-02-13,66600,48355,562050.72,814403.24,2874,33748,yellow
2021-02-14,55297,39672,483166.42,692746.24,2273,27835,yellow
2021-02-15,53318,40322,485459.1,698125.06,2410,27885,yellow
2021-02-16,66001,51211,633164.52,913410.53,4068,34648,yellow
2021-02-17,77234,60166,730556.91,1060142.15,4482,41327,yellow
2021-02-18,48363,38121,445776.07,652159.18,3054,26056,yellow
2021-02-19,70267,53029,606429.54,899473.03,3405,37795,yellow
2021-02-20,71497,51340,591855.67,864311.01,2820,36821,yellow
2021-02-21,50980,37119,462404.13,661534.11,2191,26305,yellow
2021-02-22,63791,50699,615765.33,891851.65,4093,34689,yellow
2021-02-22,1,1,4.5,10.56,0,1,yellow
2021-02-23,73849,57160,689799.29,1002568.4,4301,39406,yellow
2021-02-24,77062,59969,731673.37,1060569.91,4602,41369,yellow
2021-02-25,79017,61984,766263.7,1111262.44,4681,43037,yellow
2021-02-26,85685,65394,800157.09,1154726.34,4514,42920,yellow
2021-02-27,1,1,16.5,24.96,0,1,yellow
2021-02-27,67200,48980,572694.77,833289.6,2804,34900,yellow
2021-02-28,51512,37612,470697.49,675307.4400000001,2212,26777,yellow
2021-02-28,7,7,66.0,107.6,0,5,yellow
2021-03-01,2,2,10.0,17.89,0,1,yellow
2021-03-01,69858,54836,671577.24,970698.61,4291,37179,yellow
2021-03-02,79575,61843,728319.91,1066016.8900000001,4316,43103,yellow
2021-03-03,80236,63297,759776.94,1105674.17,4734,43607,yellow
2021-03-04,87235,67141,789855.34,1162846.79,4560,47385,yellow
2021-03-05,90243,69582,836390.39,1223708.1400000001,4869,49073,yellow
2021-03-06,75458,55004,633064.05,928215.11,3067,39696,yellow
2021-03-07,51742,38947,494864.62,707911.45,2513,27624,yellow
2021-03-08,71965,56282,689892.7,999191.1,4381,38388,yellow
2021-03-09,79671,62056,746516.76,1084855.97,4555,42596,yellow
2021-03-10,82790,64635,780453.83,1140563.74,4574,45470,yellow
2021-03-11,87441,68222,830091.07,1211553.8,4780,47858,yellow
2021-03-12,94839,71716,881227.08,1287181.91,4932,50609,yellow
2021-03-13,85155,60870,718441.54,1047065.43,3174,44161,yellow
2021-03-14,60577,43964,549251.47,789407.9400000001,2505,31559,yellow
2021-03-15,78735,61407,739709.08,1076518.45,4377,42210,yellow
2021-03-16,83984,65479,784243.64,1144362.84,4636,45830,yellow
2021-03-17,92486,71510,839556.58,1234252.92,4767,50454,yellow
2021-03-18,91716,71539,1257505.07,1657824.99,4792,50923,yellow
2021-03-19,97535,74427,890398.58,1308985.16,4628,53025,yellow
2021-03-20,84932,61538,743248.59,1075803.3,3200,43924,yellow
2021-03-21,61809,45124,593288.9,841764.59,2707,31802,yellow
2021-03-22,76330,59959,756498.58,1088150.27,4433,40463,yellow
2021-03-23,81854,63548,773925.91,1125300.03,4209,43804,yellow
2021-03-24,88035,68659,818627.76,1201636.15,4610,47956,yellow
2021-03-25,90464,69841,856570.0,1250456.96,4472,48579,yellow
2021-03-26,96264,73535,921040.3,1342048.12,4790,51349,yellow
2021-03-27,93603,67392,836686.64,1207385.11,3543,48058,yellow
2021-03-28,54316,40404,524457.58,749072.11,2500,28060,yellow
2021-03-29,75911,58127,723574.83,1048538.34,4138,39091,yellow
2021-03-30,86302,66702,834615.23,1208608.1300000001,4435,45493,yellow
2021-03-31,87388,67533,831409.83,1211506.33,4432,46627,yellow
2021-03-31,13,9,131.5,186.39,0,5,yellow
2021-04-01,9,5,68.0,94.98,0,4,yellow
2021-04-01,96014,72429,893231.55,1304525.92,4241,50802,yellow
2021-04-02,95748,72350,884164.51,1293156.98,4161,50657,yellow
2021-04-03,86448,61847,757076.99,1090643.9,2942,43863,yellow
2021-04-04,64103,46310,624238.59,885045.71,2702,32176,yellow
2021-04-05,82754,62955,822638.85,1179667.77,4389,42714,yellow
2021-04-06,92068,70472,901778.44,1303333.79,4615,49109,yellow
2021-04-07,96412,74661,941780.9,1365819.7,4853,51948,yellow
2021-04-07,1,1,9.0,12.3,0,0,yellow
2021-04-08,100955,77611,989171.76,1438518.18,4790,54992,yellow
2021-04-09,103613,78827,998742.66,1456681.51,4739,56064,yellow
2021-04-10,95182,68688,1245086.92,1624349.41,3278,50069,yellow
2021-04-11,65008,47584,615986.32,884875.64,2602,34354,yellow
2021-04-12,89652,70272,895659.58,1298891.57,4882,49099,yellow
2021-04-13,95510,74244,943543.4,1368016.46,4739,52393,yellow
2021-04-14,3,3,23.0,36.88,0,2,yellow
2021-04-14,99559,77296,959922.77,1405256.59,4826,55060,yellow
2021-04-15,104317,80429,1001053.44,1469649.56,4981,58236,yellow
2021-04-16,108419,82456,1052414.94,1538139.49,4986,59609,yellow
2021-04-17,104146,74101,909880.47,1324335.33,3549,54724,yellow
2021-04-18,74383,54143,711963.56,1024284.26,2806,39257,yellow
2021-04-19,88151,67688,861734.67,1249100.54,4470,46992,yellow
2021-04-20,102171,78724,1003523.0,1456073.97,4949,55716,yellow
2021-04-21,103811,79367,969693.28,1425706.95,4722,57561,yellow
2021-04-22,111003,84344,1032622.14,1524703.43,4698,61594,yellow
2021-04-23,112531,84623,1069709.08,1568975.59,4955,61214,yellow
2021-04-24,110115,78858,980695.82,1427453.99,3766,58510,yellow
2021-04-25,67612,49330,652174.84,938965.27,2518,35880,yellow
2021-04-26,91454,70215,905512.24,1315839.05,4376,49370,yellow
2021-04-27,99361,76481,954254.51,1395764.78,4556,54773,yellow
2021-04-28,2,2,33.0,42.04,0,1,yellow
2021-04-28,108525,83551,1048122.03,1535227.42,4966,60314,yellow
2021-04-29,107340,82210,1049830.32,1536371.16,4717,59803,yellow
2021-04-30,117526,89079,1134628.39,1667249.3900000001,5246,64999,yellow
2021-04-30,113,62,736.0,1092.91,0,49,yellow
2021-05-01,112950,80694,995901.52,1455056.54,3840,59593,yellow
2021-05-01,28,23,403.5,624.02,0,22,yellow
2021-05-02,84311,60957,818593.14,1176622.8800000001,3235,44673,yellow
