Date,Viajes por dia,Pasajeros por dia,Distancia(millas),Tarifario por dia($USD),travel_tday_bgh,borough,Total recaudado por dia($USD),Pago con tarjeta,Pago con efectivo,Tipo de taxi
2019-02-09,14,15.0,37.43,1087.52,0 days 00:22:02,EWR,1309.78,2752498,1045198,yellow
2019-02-09,257809,424921.0,569264.15,2785198.46,2891 days 23:03:07,Manhattan,4165824.7,50687054063,19247246513,yellow
2019-02-09,455,573.0,3073.23,11257.69,9 days 08:18:00,Bronx,12514.76,89456185,33968935,yellow
2019-02-09,3867,5792.0,15749.27,62322.8,48 days 22:37:27,Brooklyn,76607.82,760279269,288698619,yellow
2019-02-10,16111,24591.0,184689.22,568040.45,358 days 05:03:06,Queens,739953.35,2553609611,936306876,yellow
2019-02-10,557,677.0,3959.15,13664.65,8 days 05:42:17,Bronx,15320.94,88285057,32370612,yellow
2019-02-10,3492,4938.0,15481.31,59764.65,47 days 23:47:20,Brooklyn,71722.49,553485492,202941072,yellow
2019-02-10,23,38.0,0.56,1785.41,0 days 01:24:29,EWR,2099.4700000000003,3645523,1336668,yellow
2019-02-10,198801,323649.0,482560.24,2150425.31,2068 days 06:39:05,Manhattan,3226273.8000000003,31510157301,11553518916,yellow
2019-02-10,8,20.0,63.63,328.5,0 days 02:41:58,Staten Island,376.49,1268008,464928,yellow
2019-02-11,631,731.0,4833.54,17240.67,12 days 14:13:58,Bronx,19431.93,109308761,36607465,yellow
2019-02-11,8,9.0,85.25,264.51,0 days 03:11:37,Staten Island,301.98,1385848,464120,yellow
2019-02-11,2879,3801.0,15103.0,58689.58,42 days 05:17:00,Brooklyn,68999.25,498732049,167025185,yellow
2019-02-11,22,38.0,53.07,1073.81,0 days 01:52:27,EWR,1281.2,3811082,1276330,yellow
2019-02-11,212672,324804.0,489931.42,2326540.0,2266 days 07:33:47,Manhattan,3538784.19,36841383232,12338166080,yellow
2019-02-11,17804,27111.0,202217.49,635356.32,449 days 01:15:46,Queens,842684.91,3084204724,1032899060,yellow
2019-02-12,2564,3497.0,12272.78,47912.82,40 days 03:47:58,Brooklyn,57132.95,457681692,140814880,yellow
2019-02-12,504,620.0,3950.64,13868.55,8 days 14:54:23,Bronx,15471.75,89965512,27679680,yellow
2019-02-12,15,18.0,16.02,646.55,0 days 00:39:54,EWR,1019.2199999999999,2677545,823800,yellow
2019-02-12,220688,342440.0,467195.89,2303976.5,2343 days 11:53:21,Manhattan,3559165.75,39393470064,12120184960,yellow
2019-02-12,12015,18077.0,131623.29,409425.14,259 days 23:08:51,Queens,532701.78,2144713545,659863800,yellow
2019-02-12,10,11.0,139.32,459.37,0 days 05:27:25,Staten Island,550.06,1785030,549200,yellow
2019-02-13,10,8.0,161.71,477.81,0 days 06:45:42,Staten Island,555.21,2021610,615660,yellow
2019-02-13,16385,24968.0,183071.98,589667.75,88 days 09:34:37,Queens,776393.0,3312407985,1008758910,yellow
2019-02-13,3300,4422.0,16782.34,66668.42,58 days 17:44:43,Brooklyn,78653.47,667131300,203167800,yellow
2019-02-13,18,18.0,55.42,1523.0,0 days 01:11:20,EWR,1929.24,3638898,1108188,yellow
2019-02-13,633,727.0,4682.53,17557.7,13 days 10:21:48,Bronx,19627.5,127967913,38971278,yellow
2019-02-13,1,2.0,12.98,35.5,0 days 07:23:14,Queens,49.3,1,0,yellow
2019-02-13,246274,377714.0,570972.05,2785973.49,2824 days 12:36:39,Manhattan,4225470.2,49786998114,15162105084,yellow
2019-02-14,748,1001.0,5508.26,20106.95,15 days 06:26:30,Bronx,22521.17,150974076,48371664,yellow
2019-02-14,3642,4959.0,18336.77,73034.34,60 days 12:20:21,Brooklyn,86627.57,735090354,235520856,yellow
2019-02-14,13,16.0,20.860000000000003,1101.5,0 days 00:07:07,EWR,1297.33,2623881,840684,yellow
2019-02-14,249353,384068.0,579646.13,2869846.99,2971 days 13:04:17,Manhattan,4323370.21,50328661461,16125159804,yellow
2019-02-14,10,11.0,159.81,458.69,0 days 05:19:10,Staten Island,556.51,2018370,646680,yellow
2019-02-14,15939,24474.0,177416.28,577946.58,477 days 22:31:55,Queens,756428.95,3217079943,1030743252,yellow
2019-02-15,3729,5055.0,18606.61,73204.86,64 days 01:17:50,Brooklyn,86203.24,694347258,246628602,yellow
2019-02-15,791,984.0,6057.54,21830.94,15 days 08:56:01,Bronx,24466.670000000002,147285782,52315158,yellow
2019-02-15,13,16.0,214.25,572.41,0 days 09:05:24,Staten Island,679.8499999999999,2420626,859794,yellow
2019-02-15,21,28.0,1.4700000000000002,1240.81,0 days 00:12:13,EWR,1494.49,3910242,1388898,yellow
2019-02-15,234308,365603.0,561725.62,2712150.91,2742 days 15:55:41,Manhattan,4068489.83,43628618216,15496662504,yellow
2019-02-15,16634,26172.0,190197.8,613714.92,481 days 05:55:45,Queens,801482.31,3097284068,1100139492,yellow
2019-02-16,483,635.0,3261.45,11549.92,8 days 02:33:36,Bronx,12800.06,79455432,34505037,yellow
2019-02-16,3722,5728.0,16336.25,64123.12,52 days 16:34:26,Brooklyn,77562.96,612283888,265895958,yellow
2019-02-16,20,37.0,4.3100000000000005,1401.0,0 days 00:06:18,EWR,1711.81,3290080,1428780,yellow
2019-02-16,222178,365662.0,515177.26,2417007.73,2457 days 07:44:43,Manhattan,3601766.24,36549169712,15872174142,yellow
2019-02-16,10,13.0,133.33,572.5,0 days 06:16:47,Staten Island,667.79,1645040,714390,yellow
2019-02-16,11963,18926.0,129349.98,400686.4,273 days 03:24:24,Queens,507806.52,1967961352,854624757,yellow
2019-02-17,640,748.0,4599.67,16332.8,9 days 12:49:40,Bronx,18081.41,92835840,40386560,yellow
2019-02-17,3242,4721.0,14667.9,56444.36,45 days 23:43:45,Brooklyn,67374.6,470271552,204583168,yellow
2019-02-17,23,39.0,1.04,1456.76,0 days 00:08:35,EWR,1839.73,3336288,1451392,yellow
2019-02-17,193473,319816.0,467852.69,2096758.15,2060 days 20:43:36,Manhattan,3130951.47,28064419488,12208920192,yellow
2019-02-17,13059,20459.0,142902.0,444834.86,271 days 04:09:02,Queens,565229.24,1894286304,824075136,yellow
2019-02-17,14,16.0,217.8,714.44,0 days 07:24:30,Staten Island,831.67,2030784,883456,yellow
2019-02-18,2179,3045.0,10149.25,39231.28,30 days 11:51:03,Brooklyn,46107.2,298254983,115744122,yellow
2019-02-18,14,18.0,230.35,689.0,0 days 07:40:54,Staten Island,802.56,1916278,743652,yellow
2019-02-18,18623,29333.0,219126.58,665580.33,404 days 04:33:12,Queens,873385.01,2549060371,989216514,yellow
2019-02-18,18,36.0,0.72,1534.0,0 days 00:05:46,EWR,1812.2,2463786,956124,yellow
2019-02-18,370,456.0,2653.87,9291.11,4 days 19:58:28,Bronx,10406.78,50644490,19653660,yellow
2019-02-18,170612,271714.0,404060.14,1765515.94,1622 days 01:11:28,Manhattan,2676747.31,23352858724,9062568216,yellow
2019-02-19,6,6.0,0.0,564.51,0 days 18:27:44,Manhattan,581.31,6,30,yellow
2019-02-19,21,36.0,0.49000000000000005,1621.06,0 days 00:12:18,EWR,1924.02,3597363,1248639,yellow
2019-02-19,573,652.0,5094.33,17639.04,11 days 16:27:36,Bronx,19671.68,98156619,34070007,yellow
2019-02-19,2644,3522.0,13977.98,54467.57,43 days 11:01:56,Brooklyn,63591.08,452925132,157209596,yellow
2019-02-19,212636,328077.0,491061.71,2390800.52,2426 days 22:53:47,Manhattan,3612164.63,36425184708,12643123924,yellow
2019-02-19,12,10.0,213.78,623.66,0 days 08:17:02,Staten Island,703.12,2055636,713508,yellow
2019-02-19,17735,27887.0,206260.29,644368.44,445 days 00:18:51,Queens,854429.55,3038058705,1054505365,yellow
2019-02-20,28,28.0,0.0,236.51,0 days 01:32:02,Manhattan,342.52,280,504,yellow
2019-02-20,222039,344396.0,492488.29,2408546.04,2447 days 11:46:05,Manhattan,3676571.37,39652612776,13056559317,yellow
2019-02-20,10,14.0,20.64,785.76,0 days 00:04:06,EWR,1025.27,1785840,588030,yellow
2019-02-20,2925,3996.0,14858.58,56533.01,46 days 21:18:06,Brooklyn,66332.81,522358200,171998775,yellow
2019-02-20,589,743.0,4383.91,15279.95,9 days 06:56:59,Bronx,17088.6,105185976,34634967,yellow
2019-02-20,18,16.0,233.16,842.01,0 days 08:56:38,Staten Island,1014.15,3214512,1058454,yellow
2019-02-20,14209,22132.0,164492.12,509134.51,329 days 18:30:05,Queens,664641.02,2537500056,835531827,yellow
2019-02-21,3216,4426.0,16457.11,63724.79,52 days 22:25:57,Brooklyn,75542.53,603701088,196635888,yellow
2019-02-21,16,21.0,73.71000000000001,959.5,0 days 01:44:47,EWR,1316.69,3003488,978288,yellow
2019-02-21,230024,355654.0,548374.07,2663124.34,2674 days 05:25:40,Manhattan,4012564.21,43179645232,14064357432,yellow
2019-02-21,17725,27466.0,198588.68,633324.81,465 days 23:42:40,Queens,829857.37,3327301550,1083759675,yellow
2019-02-21,11,11.0,220.83,628.25,0 days 07:33:54,Staten Island,717.66,2064898,672573,yellow
2019-02-21,601,760.0,4778.23,16888.13,12 days 01:41:56,Bronx,18905.93,112818518,36746943,yellow
2019-02-21,3,3.0,0.0,81.5,0 days 00:21:07,Queens,94.16,3,6,yellow
2019-02-22,18,18.0,308.86,874.93,0 days 11:43:09,Staten Island,1010.42,3471516,1198350,yellow
2019-02-22,16377,25400.0,183572.09,583539.35,415 days 01:34:35,Queens,757314.01,3158500974,1090298775,yellow
2019-02-22,17,20.0,19.92,1328.0,0 days 00:09:14,EWR,1602.6399999999999,3278654,1131775,yellow
2019-02-22,3538,4763.0,18078.68,69741.17,56 days 03:22:43,Brooklyn,82440.31,682345756,235542350,yellow
2019-02-22,241841,380393.0,567831.56,2733004.55,2738 days 10:53:58,Manhattan,4128820.7,46641938942,16100564575,yellow
2019-02-22,696,878.0,5168.17,18842.96,11 days 14:05:09,Bronx,21000.920000000002,134231952,46336200,yellow
2019-02-23,1,1.0,3.16,21.5,0 days 08:34:21,Manhattan,23.3,1,0,yellow
2019-02-23,12712,20233.0,141016.71,433959.17,274 days 10:56:33,Queens,547583.6,2284015888,880878040,yellow
2019-02-23,632,792.0,4407.44,15597.59,8 days 20:13:30,Bronx,17333.42,113553968,43794440,yellow
2019-02-23,3725,5415.0,15919.82,62631.39,46 days 10:00:36,Brooklyn,75671.15,669285650,258123875,yellow
2019-02-23,14,23.0,10.83,1039.2,0 days 00:05:03,EWR,1434.66,2515436,970130,yellow
2019-02-23,234428,386650.0,540776.24,2546945.45,2649 days 17:32:31,Manhattan,3805151.6,42120616472,16244688260,yellow
2019-02-23,5,10.0,110.94,389.9,0 days 04:58:21,Staten Island,433.42,898370,346475,yellow
2019-02-24,3367,4884.0,14646.43,57360.25,40 days 03:45:30,Brooklyn,68766.34,505544949,185986346,yellow
2019-02-24,17013,26634.0,198143.81,605150.86,387 days 00:47:26,Queens,782728.03,2554450911,939764094,yellow
2019-02-24,17,18.0,48.540000000000006,1283.04,0 days 00:59:40,EWR,1574.42,2552499,939046,yellow
2019-02-24,186435,304403.0,460631.45,2003471.29,1868 days 00:14:53,Manhattan,3011960.72,27992655945,10298296530,yellow
2019-02-24,582,708.0,4165.71,15114.78,8 days 00:54:20,Bronx,16842.82,87385554,32148516,yellow
2019-02-24,19,20.0,269.24,1141.07,0 days 10:14:16,Staten Island,1275.05,2852793,1049522,yellow
2019-02-25,743,842.0,5908.32,21090.71,15 days 19:52:35,Bronx,23771.15,128198706,43036046,yellow
2019-02-25,2,2.0,2.83,19.0,0 days 00:25:31,Manhattan,28.05,4,0,yellow
2019-02-25,12,10.0,230.94,686.9,0 days 10:02:35,Staten Island,825.04,2070504,695064,yellow
2019-02-25,17921,27649.0,209928.73,1324400.67,469 days 13:12:04,Queens,1531825.41,3092125182,1038020162,yellow
2019-02-25,211407,324583.0,478334.43,2284027.48,2236 days 15:27:14,Manhattan,3481556.42,36476586594,12245116254,yellow
2019-02-25,16,23.0,1.22,1737.05,0 days 00:08:29,EWR,1990.6,2760672,926752,yellow
2019-02-25,3052,4221.0,15803.69,61667.53,46 days 09:48:13,Brooklyn,72176.73,526598184,176777944,yellow
2019-02-26,15,20.0,39.47,1067.75,0 days 02:02:36,EWR,1303.43,2947845,931290,yellow
2019-02-26,239524,368023.0,539144.37,2650452.0,2656 days 01:16:12,Manhattan,4028357.18,47071975052,14871087064,yellow
2019-02-26,3240,4318.0,16731.55,66900.67,53 days 22:34:32,Brooklyn,78356.1,636734520,201158640,yellow
2019-02-26,12,9.0,125.36,373.81,0 days 05:04:08,Staten Island,490.28999999999996,2358276,745032,yellow
2019-02-26,725,847.0,5590.92,20081.9,15 days 23:29:28,Bronx,22648.15,142479175,45012350,yellow
2019-02-26,17933,27446.0,200598.39,629861.38,437 days 10:07:32,Queens,831188.03,3524246959,1113388238,yellow
2019-02-27,793,906.0,5899.25,22027.49,14 days 21:19:14,Bronx,24653.51,161454007,49740132,yellow
2019-02-27,3737,4895.0,19096.65,75344.61,62 days 12:46:01,Brooklyn,88278.51,760849463,234399588,yellow
2019-02-27,15,19.0,19.18,1103.0,0 days 01:08:40,EWR,1380.8,3053985,940860,yellow
2019-02-27,16991,25857.0,194481.23,615057.51,449 days 10:52:01,Queens,809286.31,3459350609,1065743484,yellow
2019-02-27,21,22.0,203.01,822.55,0 days 07:52:48,Staten Island,940.13,4275579,1317204,yellow
2019-02-27,247686,380695.0,574110.08,2792834.95,2773 days 23:22:41,Manhattan,4237124.74,50428621914,15535856664,yellow
2019-02-28,274,455.0,777.86,3327.0,16 days 01:14:14,Manhattan,4911.02,64390,20550,yellow
2019-02-28,5,6.0,12.15,49.0,0 days 23:49:38,Brooklyn,130.45,1175,375,yellow
2019-02-28,17466,27004.0,198968.26,650183.23,510 days 14:33:04,Queens,846421.54,3678846114,1144599378,yellow
2019-02-28,707,856.0,5509.72,20637.18,15 days 21:09:44,Bronx,22977.89,148914703,46331831,yellow
2019-02-28,3774,5005.0,18780.69,74848.49,60 days 15:11:03,Brooklyn,88195.47,794913846,247321542,yellow
2019-02-28,16,23.0,65.39,1166.0,0 days 02:51:36,EWR,1346.37,3370064,1048528,yellow
2019-02-28,256891,395953.0,605731.39,2971024.09,3025 days 10:07:48,Manhattan,4487854.65,54108694439,16834837903,yellow
2019-02-28,14,15.0,168.79,754.8199999999999,1 days 05:25:28,Staten Island,854.8199999999999,2948806,917462,yellow
2019-02-28,31,58.0,438.76,1326.5,4 days 09:34:00,Queens,1697.09,7285,2325,yellow
2019-03-01,18,19.0,226.60999999999999,780.54,0 days 20:20:29,Staten Island,926.88,3721446,1265490,yellow
2019-03-01,257143,403559.0,596848.99,2878391.1,2890 days 03:46:53,Manhattan,4360032.9,53163543821,18078438615,yellow
2019-03-01,15,29.0,77.37,1239.06,0 days 01:00:20,EWR,1469.22,3101205,1054575,yellow
2019-03-01,4447,6059.0,21648.24,87909.14,71 days 23:55:17,Brooklyn,103726.0,919403909,312646335,yellow
2019-03-01,1044,1292.0,7254.61,27232.36,21 days 05:17:47,Bronx,30549.670000000002,215843868,73398420,yellow
2019-03-01,5,10.0,14.47,56.5,0 days 00:55:34,Manhattan,83.27,25,10,yellow
2019-03-01,2,3.0,0.71,44.2,0 days 00:44:01,Queens,51.5,10,4,yellow
2019-03-01,8,14.0,131.69,376.0,0 days 03:49:50,Queens,452.59,296,96,yellow
2019-03-01,40,81.0,129.27,561.5,1 days 10:20:17,Manhattan,822.52,1480,480,yellow
2019-03-01,1,2.0,0.26,21.5,0 days 00:03:14,Brooklyn,26.76,37,12,yellow
2019-03-01,17650,27119.0,201642.94,648295.43,489 days 01:57:05,Queens,838398.55,3649084550,1240883250,yellow
2019-03-02,643,823.0,4133.28,14805.75,9 days 12:04:27,Bronx,16472.63,114712486,44825459,yellow
2019-03-02,4034,5852.0,17242.78,67731.66,62 days 14:39:47,Brooklyn,81313.99,719673668,281222242,yellow
2019-03-02,232777,383215.0,536606.67,2474103.93,2475 days 19:39:51,Manhattan,3717692.2800000003,41527882354,16227583001,yellow
2019-03-02,12947,20462.0,144856.74,444079.81,266 days 02:41:22,Queens,561983.9,2309770694,902574211,yellow
2019-03-02,12,16.0,103.17,288.0,0 days 05:03:30,Staten Island,365.82,2140824,836556,yellow
2019-03-02,22,39.0,2.7300000000000004,1774.62,0 days 00:10:35,EWR,2089.7599999999998,3924844,1533686,yellow
2019-03-03,721,844.0,4942.1,17902.5,10 days 14:22:46,Bronx,19826.59,113372924,44358804,yellow
2019-03-03,9,54.0,15.03,70.0,0 days 09:07:37,Manhattan,113.85000000000001,72,9,yellow
2019-03-03,199972,325486.0,482658.3,2130917.59,2025 days 01:44:20,Manhattan,3200836.35,31444397168,12303077328,yellow
2019-03-03,16367,25437.0,186590.82,575283.41,365 days 02:26:16,Queens,742779.94,2573612548,1006963308,yellow
2019-03-03,8,11.0,63.74,369.0,0 days 01:27:29,Staten Island,443.28999999999996,1257952,492192,yellow
2019-03-03,3821,5660.0,16249.37,64771.69,54 days 12:49:37,Brooklyn,77189.58,600829324,235083204,yellow
2019-03-03,19,26.0,41.81,1416.0,0 days 00:10:24,EWR,1565.8,2987636,1168956,yellow
2019-03-04,3,18.0,2.6,16.5,0 days 08:15:39,Manhattan,27.400000000000002,0,9,yellow
2019-03-04,517,634.0,3741.64,12242.51,8 days 06:03:28,Bronx,13590.91,77785235,28285070,yellow
2019-03-04,2325,3225.0,11239.55,41836.1,32 days 18:38:25,Brooklyn,49964.37,349807875,127200750,yellow
2019-03-04,16,17.0,53.730000000000004,891.77,0 days 01:01:55,EWR,1099.04,2407280,875360,yellow
2019-03-04,185288,287609.0,422908.55,1911254.0,1737 days 06:54:00,Manhattan,2951805.29,27877506040,10137106480,yellow
2019-03-04,19082,29323.0,221155.11,684194.15,426 days 07:52:58,Queens,900333.53,2870982310,1043976220,yellow
2019-03-04,9,7.0,158.16,494.1,0 days 05:47:21,Staten Island,536.86,1354095,492390,yellow
2019-03-05,18,27.0,14.53,1376.0,1 days 01:14:42,EWR,1593.68,3570462,1182042,yellow
2019-03-05,244942,377594.0,550784.08,2733490.24,2792 days 22:45:54,Manhattan,4141935.98,48586450178,16085096198,yellow
2019-03-05,17772,27326.0,200640.33,637391.16,485 days 23:33:20,Queens,838968.98,3525236148,1167069468,yellow
2019-03-05,754,945.0,5434.04,19649.5,18 days 07:23:01,Bronx,21819.73,149562686,49514426,yellow
2019-03-05,3261,4355.0,16379.91,62198.21,56 days 10:54:23,Brooklyn,73232.09,646848699,214146609,yellow
2019-03-05,18,22.0,293.93,993.72,0 days 14:11:42,Staten Island,1124.3899999999999,3570462,1182042,yellow
2019-03-06,3552,4857.0,17122.67,66098.07,60 days 04:07:41,Brooklyn,78709.43000000001,755997024,241852128,yellow
2019-03-06,23,27.0,19.56,1688.98,0 days 01:07:11,EWR,2105.46,4895251,1566047,yellow
2019-03-06,261688,403770.0,588773.01,2959106.25,3029 days 08:56:28,Manhattan,4481789.0600000005,55696888856,17818074232,yellow
2019-03-06,17738,27388.0,201054.44,636539.35,484 days 22:38:41,Queens,838477.06,3775302706,1207762682,yellow
2019-03-06,10,13.0,107.86,479.14,0 days 06:52:12,Staten Island,572.49,2128370,680890,yellow
2019-03-06,2,12.0,13.76,43.0,0 days 00:34:58,Manhattan,63.870000000000005,2,4,yellow
2019-03-06,667,808.0,4497.99,15641.41,11 days 15:18:15,Bronx,17402.54,141962279,45415363,yellow
2019-03-06,1,6.0,1.52,6.5,0 days 08:05:57,Queens,7.3,1,2,yellow
2019-03-07,3,18.0,2.24,16.5,0 days 00:16:10,Manhattan,26.400000000000002,0,9,yellow
2019-03-07,665,773.0,4785.29,17432.37,14 days 08:44:37,Bronx,19277.6,145031180,45668875,yellow
2019-03-07,3607,4769.0,17097.97,67464.0,55 days 11:34:39,Brooklyn,79854.81,786657844,247710725,yellow
2019-03-07,9,9.0,0.0,897.0,0 days 00:05:49,EWR,1046.31,1962828,618075,yellow
2019-03-07,267639,412864.0,625469.57,3098642.52,3197 days 05:07:35,Manhattan,4675049.75,58369924788,18380108325,yellow
2019-03-07,17981,27554.0,197756.27,639947.62,515 days 20:42:16,Queens,836939.62,3921512252,1234845175,yellow
2019-03-07,13,17.0,174.04999999999998,619.52,0 days 07:12:31,Staten Island,735.96,2835196,892775,yellow
2019-03-08,3948,5465.0,17470.07,71868.45,69 days 08:00:47,Brooklyn,85774.18,828424632,280410648,yellow
2019-03-08,744,881.0,5175.0199999999995,18305.32,14 days 18:10:20,Bronx,20314.32,156116496,52843344,yellow
2019-03-08,8,12.0,142.9,430.5,0 days 06:27:02,Staten Island,550.21,1678672,568208,yellow
2019-03-08,17392,27003.0,191997.01,793337.97,485 days 07:20:15,Queens,980934.99,3649432928,1235284192,yellow
2019-03-08,261745,408657.0,611171.96,3020706.35,3132 days 20:12:43,Manhattan,4545573.11,54923000330,18590700370,yellow
2019-03-08,20,25.0,53.839999999999996,1540.5,0 days 03:30:17,EWR,1952.23,4196680,1420520,yellow
2019-03-09,546,717.0,3269.8,11473.51,9 days 11:51:10,Bronx,12961.710000000001,104859300,41183142,yellow
2019-03-09,4,24.0,11.09,53.5,0 days 17:07:00,Manhattan,75.53,12,4,yellow
2019-03-09,27,45.0,26.1,1900.01,0 days 00:26:24,EWR,2132.2599999999998,5185350,2036529,yellow
2019-03-09,251446,416063.0,584768.18,2808161.01,2891 days 17:01:02,Manhattan,4164817.19,48290204300,18965817442,yellow
2019-03-09,13,21.0,185.55,684.0,0 days 06:09:01,Staten Island,783.48,2496650,980551,yellow
2019-03-09,13549,21472.0,149457.36,469274.58,332 days 04:26:41,Queens,595910.01,2602085450,1021960423,yellow
2019-03-09,4244,6575.0,16364.62,65560.93,60 days 06:14:25,Brooklyn,81021.76,815060200,320112188,yellow
2019-03-10,504,628.0,3283.09,11063.94,6 days 15:38:23,Bronx,12255.73,81076968,32431896,yellow
2019-03-10,25,41.0,29.529999999999998,1952.77,0 days 01:10:58,EWR,2276.84,4021675,1608725,yellow
2019-03-10,205834,335679.0,500048.89,2231017.6,2271 days 03:10:15,Manhattan,3337616.8000000003,33111898078,13245212066,yellow
2019-03-10,17606,27488.0,199078.57,614275.47,391 days 12:16:03,Queens,794949.76,2832224402,1132928494,yellow
2019-03-10,10,14.0,81.79,859.5,0 days 02:07:04,Staten Island,919.85,1608670,643490,yellow
2019-03-10,3413,5127.0,13833.62,53520.93,45 days 17:15:30,Brooklyn,65107.58,549039071,219623137,yellow
2019-03-10,10,60.0,13.5,74.5,0 days 15:18:53,Manhattan,118.27000000000001,60,40,yellow
2019-03-11,9,10.0,153.54,473.34000000000003,0 days 06:54:50,Staten Island,543.3199999999999,1531656,559539,yellow
